#	Label	J.D.-2400000	rel_flux_T1	rel_flux_err_T1
1	TN-G2882_2026-02-22_20-58-55.630_R_B2.fits	61094.374429	0.217101	0.003636
2	TN-G2882_2026-02-22_20-59-42.490_R_B2.fits	61094.374971	0.214175	0.003611
3	TN-G2882_2026-02-22_21-00-24.489_R_B2.fits	61094.375457	0.221235	0.003625
4	TN-G2882_2026-02-22_21-01-07.040_R_B2.fits	61094.375950	0.223271	0.003599
5	TN-G2882_2026-02-22_21-01-50.009_R_B2.fits	61094.376447	0.225535	0.003591
6	TN-G2882_2026-02-22_21-02-32.070_R_B2.fits	61094.376934	0.222178	0.003624
7	TN-G2882_2026-02-22_21-05-35.359_R_B2.fits	61094.379055	0.215004	0.003534
8	TN-G2882_2026-02-22_21-06-22.170_R_B2.fits	61094.379597	0.211171	0.003541
9	TN-G2882_2026-02-22_21-07-09.220_R_B2.fits	61094.380141	0.208349	0.003433
10	TN-G2882_2026-02-22_21-07-52.039_R_B2.fits	61094.380637	0.195002	0.003185
11	TN-G2882_2026-02-22_21-08-38.250_R_B2.fits	61094.381172	0.213720	0.003504
12	TN-G2882_2026-02-22_21-09-24.160_R_B2.fits	61094.381703	0.216359	0.003566
13	TN-G2882_2026-02-22_21-10-11.150_R_B2.fits	61094.382247	0.220478	0.003537
14	TN-G2882_2026-02-22_21-10-57.359_R_B2.fits	61094.382782	0.211752	0.003478
15	TN-G2882_2026-02-22_21-11-44.329_R_B2.fits	61094.383326	0.221611	0.003553
16	TN-G2882_2026-02-22_21-12-31.219_R_B2.fits	61094.383868	0.220358	0.003555
17	TN-G2882_2026-02-22_21-13-13.589_R_B2.fits	61094.384359	0.221553	0.003548
18	TN-G2882_2026-02-22_21-14-00.080_R_B2.fits	61094.384897	0.218526	0.003551
19	TN-G2882_2026-02-22_21-14-42.340_R_B2.fits	61094.385386	0.218876	0.003540
20	TN-G2882_2026-02-22_21-15-29.109_R_B2.fits	61094.385927	0.222269	0.003567
21	TN-G2882_2026-02-22_21-16-16.100_R_B2.fits	61094.386471	0.218397	0.003544
22	TN-G2882_2026-02-22_21-16-58.429_R_B2.fits	61094.386961	0.217806	0.003536
23	TN-G2882_2026-02-22_21-17-44.990_R_B2.fits	61094.387500	0.218988	0.003548
24	TN-G2882_2026-02-22_21-18-32.100_R_B2.fits	61094.388045	0.213839	0.003540
25	TN-G2882_2026-02-22_21-19-18.649_R_B2.fits	61094.388584	0.220833	0.003562
26	TN-G2882_2026-02-22_21-20-04.950_R_B2.fits	61094.389120	0.231367	0.003594
27	TN-G2882_2026-02-22_21-20-51.719_R_B2.fits	61094.389661	0.228889	0.003595
28	TN-G2882_2026-02-22_21-21-34.950_R_B2.fits	61094.390161	0.224080	0.003542
